date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:00	74553/74553	---M--	200	added ('OK')	image/jpeg	etag:%2212339-645350315a7ba%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/021bd.jpg?itok=hoKYqoYR	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/021bd4d0b.jpg	(from https://www.academie-francaise.fr/)
11:45:00	57889/57889	---M--	200	added ('OK')	image/jpeg	etag:%22e221-64534a59d119d%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/06.jpg?itok=TwSNN-VI	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/0601f7.jpg	(from https://www.academie-francaise.fr/)
11:45:01	41868/41868	---M--	200	added ('OK')	image/jpeg	etag:%22a38c-5bed11dbe3400%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/g_blot_rmn_04b_0.jpg?itok=FdYsLF-8	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/g_blot_rmn_04b_02be9.jpg	(from https://www.academie-francaise.fr/)
11:45:01	55311/55311	---M--	200	added ('OK')	image/jpeg	etag:%22d80f-5f98908fa2400%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/dictionnaire_hd.jpg?itok=sboiBWZn	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/dictionnaire_hd1a5b.jpg	(from https://www.academie-francaise.fr/)
11:45:02	61707/61707	---M--	200	added ('OK')	image/jpeg	etag:%22f10b-63fb44e43a68a%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/petite_salle_institut_1.jpg?itok=zsMFJRK8	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/petite_salle_institut_135a2.jpg	(from https://www.academie-francaise.fr/)
11:45:02	295295/295295	---M--	200	added ('OK')	image/png	etag:%224817f-64262b4693c6a%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/visuel_grand_prix_lahens.png?itok=-Wmr98mK	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/visuel_grand_prix_lahens5e3b.png	(from https://www.academie-francaise.fr/)
11:45:02	76415/76415	---M--	200	added ('OK')	image/jpeg	etag:%2212a7f-63fb4443df6b9%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/7_lieux-af_institut_coupole_doc_7.jpg?itok=h1nMYuEQ	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/7_lieux-af_institut_coupole_doc_76e0c.jpg	(from https://www.academie-francaise.fr/)
11:45:02	69042/69042	---M--	200	added ('OK')	image/jpeg	etag:%2210db2-63fb45e26880b%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/gs_des_seances_vue_depuis_cote_droit_credit_hk_victor_point_4.jpg?itok=yONPWzfM	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/gs_des_seances_vue_depuis_cote_droit_credit_hk_victor_point_4c3fa.jpg	(from https://www.academie-francaise.fr/)
11:45:03	36133/36133	---MCZ	200	added ('OK')	text/html	etag:%221766835902-1%22	https://www.academie-francaise.fr/actualites/candidatures-au-fauteuil-de-m-jean-denis-bredin-f3-3	./www.academie-francaise.fr/actualites/candidatures-au-fauteuil-de-m-jean-denis-bredin-f3-3.html	(from https://www.academie-francaise.fr/)
11:45:03	36766/36766	---MCZ	200	added ('OK')	text/html	etag:%221766833805-1%22	https://www.academie-francaise.fr/actualites/election-blanche-au-fauteuil-de-m-jean-denis-bredin-f3	./www.academie-francaise.fr/actualites/election-blanche-au-fauteuil-de-m-jean-denis-bredin-f3.html	(from https://www.academie-francaise.fr/)
11:45:03	447562/447562	---M--	200	added ('OK')	image/png	etag:%226d44a-626b20fc707c0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/couvpng_002.png?itok=Rhssgcy4	./www.academie-francaise.fr/sites/academie-francaise.fr/files/styles/af_slideshow/public/couvpng_0020386.png	(from https://www.academie-francaise.fr/)
11:45:04	35992/35992	---MCZ	200	added ('OK')	text/html	etag:%221766835146-1%22	https://www.academie-francaise.fr/actualites/dire-ne-pas-dire-decembre-2025	./www.academie-francaise.fr/actualites/dire-ne-pas-dire-decembre-2025.html	(from https://www.academie-francaise.fr/)
11:45:06	250/250	---M--	200	added ('OK')	image/png	etag:%22fa-562cccde8f4c0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/logo-micro.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/logo-micro.png	(from https://www.academie-francaise.fr/)
11:45:07	37089/37089	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2011:45:06%20GMT	https://www.academie-francaise.fr/contact	./www.academie-francaise.fr/contact.html	(from https://www.academie-francaise.fr/)
11:45:09	33664/33664	---M-Z	200	added ('OK')	text/html	etag:%221766833303-1%22	https://www.academie-francaise.fr/contact-presse	./www.academie-francaise.fr/contact-presse.html	(from https://www.academie-francaise.fr/)
11:45:10	35804/35804	---MCZ	200	added ('OK')	text/html	etag:%221766834158-1%22	https://www.academie-francaise.fr/mentions-legales	./www.academie-francaise.fr/mentions-legales.html	(from https://www.academie-francaise.fr/)
11:45:10	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Dec%202025%2011:45:10%20GMT	https://www.academie-francaise.fr/search	./www.academie-francaise.fr/search	(from https://www.academie-francaise.fr/)
11:45:12	34405/34405	---M-Z	200	added ('OK')	text/html	etag:%221766835911-1%22	https://www.academie-francaise.fr/search/node	./www.academie-francaise.fr/search/node.html	(from https://www.academie-francaise.fr/)
11:45:12	31743/31743	---M-Z	200	added ('OK')	text/html	etag:%221766833808-1%22	https://www.academie-francaise.fr/ressources-humaines	./www.academie-francaise.fr/ressources-humaines.html	(from https://www.academie-francaise.fr/)
11:45:13	320/320	---M--	200	added ('OK')	image/png	etag:%22140-5fce8c2d674c0%22	https://www.academie-francaise.fr/misc/throbber-inactive.png	./www.academie-francaise.fr/misc/throbber-inactive.png	(from https://www.academie-francaise.fr/modules/system/system.base.css?sw7dy1)
11:45:14	1233/1233	---M--	200	added ('OK')	image/gif	etag:%224d1-5fce8c2d674c0%22	https://www.academie-francaise.fr/misc/throbber-active.gif	./www.academie-francaise.fr/misc/throbber-active.gif	(from https://www.academie-francaise.fr/modules/system/system.base.css?sw7dy1)
11:45:14	106/106	---M--	200	added ('OK')	image/png	etag:%226a-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/grippie.png	./www.academie-francaise.fr/misc/grippie.png	(from https://www.academie-francaise.fr/modules/system/system.base.css?sw7dy1)
11:45:15	268/268	---M--	200	added ('OK')	image/png	etag:%2210c-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/draggable.png	./www.academie-francaise.fr/misc/draggable.png	(from https://www.academie-francaise.fr/modules/system/system.base.css?sw7dy1)
11:45:16	130/130	---M--	200	added ('OK')	image/png	etag:%2282-5fce8c2d674c0%22	https://www.academie-francaise.fr/misc/tree.png	./www.academie-francaise.fr/misc/tree.png	(from https://www.academie-francaise.fr/modules/system/system.base.css?sw7dy1)
11:45:17	129/129	---M--	200	added ('OK')	image/png	etag:%2281-5fce8c2d674c0%22	https://www.academie-francaise.fr/misc/tree-bottom.png	./www.academie-francaise.fr/misc/tree-bottom.png	(from https://www.academie-francaise.fr/modules/system/system.base.css?sw7dy1)
11:45:17	106/106	---M--	200	added ('OK')	image/png	etag:%226a-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/menu-expanded.png	./www.academie-francaise.fr/misc/menu-expanded.png	(from https://www.academie-francaise.fr/modules/system/system.menus.css?sw7dy1)
11:45:18	105/105	---M--	200	added ('OK')	image/png	etag:%2269-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/menu-collapsed.png	./www.academie-francaise.fr/misc/menu-collapsed.png	(from https://www.academie-francaise.fr/modules/system/system.menus.css?sw7dy1)
11:45:19	126/126	---M--	200	added ('OK')	image/png	etag:%227e-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/menu-leaf.png	./www.academie-francaise.fr/misc/menu-leaf.png	(from https://www.academie-francaise.fr/modules/system/system.menus.css?sw7dy1)
11:45:20	1058/1058	---M--	200	added ('OK')	image/png	etag:%22422-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/message-24-ok.png	./www.academie-francaise.fr/misc/message-24-ok.png	(from https://www.academie-francaise.fr/modules/system/system.messages.css?sw7dy1)
11:45:21	753/753	---M--	200	added ('OK')	image/png	etag:%222f1-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/message-24-warning.png	./www.academie-francaise.fr/misc/message-24-warning.png	(from https://www.academie-francaise.fr/modules/system/system.messages.css?sw7dy1)
11:45:22	733/733	---M--	200	added ('OK')	image/png	etag:%222dd-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/message-24-error.png	./www.academie-francaise.fr/misc/message-24-error.png	(from https://www.academie-francaise.fr/modules/system/system.messages.css?sw7dy1)
11:45:24	294/294	---M--	200	added ('OK')	image/png	etag:%22126-5fce8c2c73280%22	https://www.academie-francaise.fr/misc/help.png	./www.academie-francaise.fr/misc/help.png	(from https://www.academie-francaise.fr/modules/system/system.theme.css?sw7dy1)
11:45:25	5872/5872	---M--	200	added ('OK')	image/gif	etag:%2216f0-5fce8c2d674c0%22	https://www.academie-francaise.fr/misc/progress.gif	./www.academie-francaise.fr/misc/progress.gif	(from https://www.academie-francaise.fr/modules/system/system.theme.css?sw7dy1)
11:45:26	3001/3001	---M--	200	added ('OK')	image/png	etag:%22bb9-4c61b18a92ec0%22	https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/bigplay.png	./www.academie-francaise.fr/sites/all/libraries/mediaelement/build/bigplay.png	(from https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/mediaelementplayer.min.css?sw7dy1)
11:45:27	166/166	---M--	200	added ('OK')	image/png	etag:%22a6-4c61b18a92ec0%22	https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/background.png	./www.academie-francaise.fr/sites/all/libraries/mediaelement/build/background.png	(from https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/mediaelementplayer.min.css?sw7dy1)
11:45:28	6224/6224	---M--	200	added ('OK')	image/gif	etag:%221850-4c61b18a92ec0%22	https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/loading.gif	./www.academie-francaise.fr/sites/all/libraries/mediaelement/build/loading.gif	(from https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/mediaelementplayer.min.css?sw7dy1)
11:45:30	689/689	---M--	200	added ('OK')	image/png	etag:%222b1-4c61b18a92ec0%22	https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/controls.png	./www.academie-francaise.fr/sites/all/libraries/mediaelement/build/controls.png	(from https://www.academie-francaise.fr/sites/all/libraries/mediaelement/build/mediaelementplayer.min.css?sw7dy1)
11:45:31	4160/4160	---M--	200	added ('OK')	image/png	etag:%221040-5661af370ebc0%22	https://www.academie-francaise.fr/sites/all/themes/rubik/images/buttons.png	./www.academie-francaise.fr/sites/all/themes/rubik/images/buttons.png	(from https://www.academie-francaise.fr/sites/all/modules/sdv/sdv/sdv.css?sw7dy1)
11:45:32	2196/2196	---M--	200	added ('OK')	image/gif	etag:%22894-5712e57060580%22	https://www.academie-francaise.fr/sites/all/modules/ctools/images/status-active.gif	./www.academie-francaise.fr/sites/all/modules/ctools/images/status-active.gif	(from https://www.academie-francaise.fr/sites/all/modules/ctools/css/ctools.css?sw7dy1)
11:45:33	207/207	---M--	200	added ('OK')	image/png	etag:%22cf-4c96dcf935480%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/background-gradient.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/background-gradient.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:34	58174/58174	---M--	200	added ('OK')	image/jpeg	etag:%22e33e-5814aeed43180%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/background-overlay2.jpg	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/background-overlay2.jpg	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:35	91/91	---M--	200	added ('OK')	image/gif	etag:%225b-4c96dcf935480%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/input-date.gif	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/input-date.gif	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:35	1694/1694	---M--	200	added ('OK')	image/png	etag:%2269e-4c96dcf935480%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icons-tools.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icons-tools.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:36	4096/4096	---M--	200	added ('OK')	image/png	etag:%221000-5814aeed43180%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icons-recherche.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icons-recherche.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:36	70/70	---M--	200	added ('OK')	image/png	etag:%2246-4c61b197ece40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-active.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-active.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:36	70/70	---M--	200	added ('OK')	image/png	etag:%2246-4c61b197ece40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-active-empty.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-active-empty.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:37	4390/4390	---M--	200	added ('OK')	image/png	etag:%221126-4c61b197ece40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-background.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-background.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:39	5469/5469	---M--	200	added ('OK')	image/png	etag:%22155d-4c61b197ece40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-background-empty.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/menu-background-empty.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:41	424/424	---M--	200	added ('OK')	image/png	etag:%221a8-4c61b197ece40%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icon-search.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icon-search.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:42	265/265	---M--	200	added ('OK')	image/png	etag:%22109-4c96dcf935480%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/section-anchor.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/section-anchor.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:43	5469/5469	---M--	200	added ('OK')	image/png	etag:%22155d-5814aeed43180%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/accroche_dico_api.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/accroche_dico_api.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:45	2605/2605	---M--	200	added ('OK')	image/png	etag:%22a2d-5814aeed43180%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/dictionnaire.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/dictionnaire.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:46	4173/4173	---M--	200	added ('OK')	image/png	etag:%22104d-5814aeed43180%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/logo_info_dico.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/logo_info_dico.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
11:45:47	1523/1523	---M--	200	added ('OK')	image/png	etag:%225f3-5814aeed43180%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icon-search2.png	./www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/images/icon-search2.png	(from https://www.academie-francaise.fr/sites/academie-francaise.fr/themes/af/css/styles.css?sw7dy1)
